Tally,Mean_B,RE,RE_Decrease,RE_Rate,VOV,VOV_Decrease,VOV_Rate,FOM,FOM_Behavior,PDFSlope,run_id
112,random,0.00,yes,yes,0.00,no,no,constant,decrease,3.64,out_f_m100_1700
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1700
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.58,out_f_m100_1700
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1700
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.77,out_f_m100_1700
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,8.77,out_f_m100_1700
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.40,out_f_m100_1700
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1700
212,random,0.00,yes,yes,0.25,yes,yes,constant,increase,2.79,out_f_m100_1700
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1700
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.72,out_f_m100_1700
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1700
222,random,0.00,yes,yes,0.01,yes,yes,constant,increase,2.82,out_f_m100_1700
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1700
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.18,out_f_m100_1700
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
112,random,0.00,yes,yes,0.13,yes,yes,constant,increase,2.60,out_m_m150_1700
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
122,random,0.00,yes,yes,0.02,yes,yes,constant,random,2.44,out_m_m150_1700
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
212,random,0.00,yes,yes,0.00,no,no,constant,random,3.25,out_m_m150_1700
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.00,out_m_m150_1700
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.13,out_m_m150_1700
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1700
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1700
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.41,out_f_m150_1700
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1700
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.66,out_f_m150_1700
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1700
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.09,out_f_m150_1700
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1700
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1700
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1700
212,random,0.00,yes,yes,0.00,no,no,constant,random,3.80,out_f_m150_1700
214,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1700
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.48,out_f_m150_1700
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1700
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.44,out_f_m150_1700
224,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1700
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,5.77,out_f_m150_1700
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
112,random,0.00,yes,yes,0.16,yes,yes,constant,random,2.31,out_m_m200_1700
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.60,out_m_m200_1700
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
122,random,0.00,yes,yes,0.03,yes,yes,constant,random,2.32,out_m_m200_1700
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.75,out_m_m200_1700
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.30,out_m_m200_1700
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.80,out_m_m200_1700
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.50,out_m_m200_1700
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1700
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.85,out_m_m200_1700
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1700
112,random,0.00,yes,yes,0.00,no,no,constant,random,3.25,out_f_m200_1700
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1700
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.42,out_f_m200_1700
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1700
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.62,out_f_m200_1700
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,8.42,out_f_m200_1700
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1700
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1700
212,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,4.90,out_f_m200_1700
214,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1700
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.61,out_f_m200_1700
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1700
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.16,out_f_m200_1700
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1700
228,random,0.01,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1700
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
112,random,0.00,yes,yes,0.07,yes,yes,constant,increase,3.09,out_m_m50_1750
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.24,out_m_m50_1750
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,6.60,out_m_m50_1750
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.96,out_m_m50_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
222,random,0.00,yes,yes,0.00,yes,no,constant,increase,2.86,out_m_m50_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.44,out_f_m50_1750
112,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.45,out_f_m50_1750
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.10,out_f_m50_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1750
122,random,0.00,yes,yes,0.00,yes,no,constant,increase,3.14,out_f_m50_1750
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,8.46,out_f_m50_1750
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.57,out_f_m50_1750
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.09,out_f_m50_1750
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.59,out_f_m50_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.59,out_f_m50_1750
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1750
222,random,0.00,yes,yes,0.01,yes,yes,constant,increase,3.07,out_f_m50_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1750
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,2.68,out_f_m50_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1750
112,decrease,0.00,yes,yes,0.10,yes,yes,constant,increase,3.43,out_m_m100_1750
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,7.13,out_m_m100_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1750
122,random,0.00,yes,yes,0.00,yes,no,constant,increase,3.60,out_m_m100_1750
124,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1750
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
212,random,0.00,yes,yes,0.09,yes,yes,constant,increase,2.60,out_m_m100_1750
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
222,decrease,0.00,yes,yes,0.01,yes,yes,constant,increase,2.82,out_m_m100_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.33,out_f_m100_1750
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.26,out_f_m100_1750
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.04,out_f_m100_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1750
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.98,out_f_m100_1750
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,8.28,out_f_m100_1750
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.23,out_f_m100_1750
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.55,out_f_m100_1750
212,random,0.00,yes,yes,0.00,yes,yes,constant,increase,2.93,out_f_m100_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,1.63,out_f_m100_1750
221,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m100_1750
222,random,0.00,yes,yes,0.01,yes,yes,constant,increase,3.44,out_f_m100_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1750
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.54,out_f_m100_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
112,decrease,0.00,yes,yes,0.14,yes,yes,constant,increase,3.28,out_m_m150_1750
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.32,out_m_m150_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,2.83,out_m_m150_1750
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
128,increase,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.24,out_m_m150_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m150_1750
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
222,random,0.00,yes,yes,0.01,yes,no,constant,increase,3.03,out_m_m150_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.35,out_f_m150_1750
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.85,out_f_m150_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.98,out_f_m150_1750
124,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.20,out_f_m150_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,7.98,out_f_m150_1750
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1750
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.96,out_f_m150_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,7.01,out_f_m150_1750
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,5.13,out_f_m150_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.18,out_m_m200_1750
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.87,out_m_m200_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
122,random,0.00,yes,yes,0.00,no,no,constant,random,3.34,out_m_m200_1750
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
212,random,0.00,yes,yes,0.01,yes,yes,constant,random,3.31,out_m_m200_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.17,out_m_m200_1750
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
222,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.35,out_m_m200_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1750
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.11,out_m_m200_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1750
112,random,0.00,yes,yes,0.00,no,no,constant,random,3.42,out_f_m200_1750
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1750
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.39,out_f_m200_1750
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1750
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.97,out_f_m200_1750
124,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1750
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1750
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1750
212,random,0.00,yes,yes,0.00,no,no,constant,random,3.74,out_f_m200_1750
214,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1750
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.91,out_f_m200_1750
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m200_1750
222,random,0.00,yes,yes,0.00,no,no,constant,random,3.75,out_f_m200_1750
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.94,out_f_m200_1750
228,decrease,0.01,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m200_1750
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.78,out_m_m50_1800
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
122,random,0.00,yes,yes,0.00,yes,no,constant,increase,2.90,out_m_m50_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,9.59,out_m_m50_1800
128,random,0.00,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m50_1800
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
212,random,0.00,yes,yes,0.00,no,no,constant,random,3.01,out_m_m50_1800
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m50_1800
222,random,0.00,yes,yes,0.00,no,no,constant,decrease,3.11,out_m_m50_1800
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m50_1800
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,8.61,out_m_m50_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1800
112,decrease,0.00,yes,yes,0.01,yes,yes,constant,increase,3.16,out_f_m50_1800
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m50_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.54,out_f_m50_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.13,out_f_m50_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1800
128,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,3.17,out_f_m50_1800
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.08,out_f_m50_1800
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.79,out_f_m50_1800
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1800
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,1.85,out_f_m50_1800
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1800
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.34,out_f_m50_1800
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m50_1800
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,2.71,out_f_m50_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.02,out_m_m100_1800
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,9.52,out_m_m100_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.00,out_m_m100_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
212,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.19,out_m_m100_1800
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m100_1800
218,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,7.61,out_m_m100_1800
221,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1800
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.31,out_m_m100_1800
224,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1800
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m100_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.99,out_f_m100_1800
112,random,0.00,yes,yes,0.02,yes,yes,constant,increase,3.19,out_f_m100_1800
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.06,out_f_m100_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.40,out_f_m100_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1800
128,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,2.97,out_f_m100_1800
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.98,out_f_m100_1800
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.24,out_f_m100_1800
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1800
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,1.79,out_f_m100_1800
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1800
222,random,0.00,yes,yes,0.00,yes,no,constant,increase,3.31,out_f_m100_1800
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m100_1800
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,3.30,out_f_m100_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
112,random,0.00,yes,yes,0.01,yes,yes,constant,random,2.98,out_m_m150_1800
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.81,out_m_m150_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.28,out_m_m150_1800
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.02,out_m_m150_1800
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.82,out_m_m150_1800
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
228,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m150_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.66,out_f_m150_1800
112,decrease,0.00,yes,yes,0.00,yes,yes,constant,increase,3.42,out_f_m150_1800
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.36,out_f_m150_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.11,out_f_m150_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1800
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.91,out_f_m150_1800
211,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1800
212,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,3.06,out_f_m150_1800
214,decrease,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1800
218,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,4.99,out_f_m150_1800
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m150_1800
222,random,0.00,yes,yes,0.00,no,no,constant,random,3.55,out_f_m150_1800
224,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m150_1800
228,random,0.00,yes,yes,0.00,yes,yes,constant,decrease,6.35,out_f_m150_1800
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
112,random,0.00,yes,yes,0.17,yes,yes,constant,increase,2.51,out_m_m200_1800
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.37,out_m_m200_1800
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.57,out_m_m200_1800
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
212,random,0.00,no,no,0.20,no,no,decrease,random,2.99,out_m_m200_1800
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.24,out_m_m200_1800
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.69,out_m_m200_1800
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m200_1800
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,5.83,out_m_m200_1800
